application_id,channel,region,application_date,sla_breach_flag,op_risk_event_flag,fraud_flag,data_entry_error_flag,kyc_issue_flag,booked_flag,ever_30dpd_6m,app_year_month
28563,DSA,South,2023-12-17,0,0,0,0,0,1,0,2023-12
28564,DSA,West,2023-09-12,0,0,0,0,0,1,0,2023-09
28565,Branch,Metro,2023-02-21,0,1,0,0,0,1,0,2023-02
28566,Branch,North,2023-05-03,0,0,0,0,0,1,0,2023-05
28567,Branch,West,2023-10-03,0,0,0,0,0,0,0,2023-10
28568,Mobile,South,2023-04-06,0,0,0,0,0,1,0,2023-04
28569,Online,East,2023-04-08,0,0,0,0,0,1,0,2023-04
28570,Online,West,2023-08-09,1,0,0,0,0,1,0,2023-08
28571,Mobile,East,2023-08-20,0,0,0,0,0,1,0,2023-08
28572,DSA,Metro,2023-01-03,1,0,0,0,0,1,0,2023-01
28573,Online,East,2023-02-11,0,0,0,0,0,1,0,2023-02
28574,DSA,North,2023-06-19,0,0,0,0,0,1,0,2023-06
28575,Branch,Metro,2023-08-20,0,0,0,0,0,1,0,2023-08
28576,Branch,East,2023-08-01,0,0,0,0,0,1,0,2023-08
28577,DSA,West,2023-04-09,0,0,0,0,0,1,0,2023-04
28578,Branch,North,2023-12-23,0,0,0,0,0,1,0,2023-12
28579,Mobile,North,2023-01-29,1,1,0,0,0,1,0,2023-01
28580,DSA,South,2023-05-25,0,1,0,0,0,0,0,2023-05
28581,DSA,South,2023-12-29,0,1,0,0,0,1,0,2023-12
28582,DSA,West,2023-06-05,0,0,0,0,0,1,0,2023-06
28583,Online,South,2023-03-01,0,0,0,0,0,1,0,2023-03
28584,DSA,East,2023-08-03,0,0,0,1,0,1,0,2023-08
28585,DSA,South,2023-08-08,0,0,0,0,0,1,0,2023-08
28586,DSA,North,2023-02-16,0,0,0,1,0,1,0,2023-02
28587,Online,West,2023-01-11,0,1,0,1,0,0,0,2023-01
28588,Branch,East,2023-11-17,1,0,0,0,0,1,0,2023-11
28589,Online,North,2023-03-01,1,0,0,0,0,0,0,2023-03
28590,Mobile,North,2023-03-29,1,0,0,0,0,1,0,2023-03
28591,DSA,Metro,2023-02-12,0,0,0,0,0,1,0,2023-02
28592,Mobile,South,2023-06-16,1,0,0,0,0,1,0,2023-06
28593,Online,East,2023-04-27,1,0,0,0,0,1,0,2023-04
28594,Branch,West,2023-09-14,0,0,0,0,0,1,0,2023-09
28595,Branch,West,2023-09-22,0,0,0,0,0,1,0,2023-09
28596,DSA,West,2023-08-20,0,0,0,0,0,1,0,2023-08
28597,Branch,Metro,2023-08-01,1,0,0,1,0,1,1,2023-08
28598,Online,East,2023-03-15,1,0,0,0,0,1,0,2023-03
28599,Online,North,2023-06-06,0,0,0,0,0,1,0,2023-06
28600,Branch,Metro,2023-12-08,1,0,0,0,0,1,0,2023-12
28601,DSA,South,2023-08-18,1,0,0,0,0,1,0,2023-08
28602,DSA,North,2023-02-11,0,0,0,0,0,1,0,2023-02
28603,Online,West,2023-12-27,1,0,0,0,0,1,0,2023-12
28604,Branch,South,2023-10-26,0,0,0,0,0,1,1,2023-10
28605,Online,East,2023-04-04,0,0,0,0,0,0,0,2023-04
28606,Online,East,2023-09-02,0,0,0,0,0,1,0,2023-09
28607,Mobile,Metro,2023-06-01,0,0,0,0,0,1,0,2023-06
28608,Online,East,2023-01-03,0,0,0,0,0,1,0,2023-01
28609,DSA,West,2023-09-21,0,0,0,0,0,1,0,2023-09
28610,Branch,Metro,2023-02-14,0,0,0,0,0,1,0,2023-02
28611,Branch,Metro,2023-06-03,1,1,0,0,0,0,0,2023-06
28612,Mobile,West,2023-08-15,0,0,0,0,0,1,0,2023-08
28613,Mobile,East,2023-09-11,0,0,0,0,0,0,0,2023-09
28614,DSA,South,2023-08-11,0,0,0,0,0,1,0,2023-08
28615,Mobile,Metro,2023-02-24,0,0,0,0,0,1,0,2023-02
28616,Online,South,2023-10-16,0,0,0,0,0,0,0,2023-10
28617,Online,South,2023-12-27,0,1,0,0,0,1,0,2023-12
28618,DSA,South,2023-12-02,1,0,0,0,0,0,0,2023-12
28619,Branch,South,2023-01-11,0,0,0,0,0,1,0,2023-01
28620,DSA,West,2023-06-26,0,0,0,0,0,0,0,2023-06
28621,Mobile,North,2023-03-20,1,0,0,0,0,1,0,2023-03
28622,Branch,East,2023-10-08,0,1,0,0,0,1,0,2023-10
28623,Branch,North,2023-07-20,0,0,0,0,0,1,0,2023-07
28624,Branch,North,2023-06-22,0,0,0,0,0,1,0,2023-06
28625,Mobile,Metro,2023-05-14,0,0,0,0,0,0,0,2023-05
28626,Online,North,2023-06-05,0,0,0,0,0,1,0,2023-06
28627,Online,North,2023-09-26,0,0,0,0,0,1,0,2023-09
28628,Mobile,West,2023-08-25,0,0,0,0,0,1,0,2023-08
28629,Mobile,South,2023-03-18,1,0,0,0,0,1,0,2023-03
28630,DSA,North,2023-11-16,0,1,0,0,0,1,0,2023-11
28631,DSA,North,2023-04-24,0,0,0,1,0,1,0,2023-04
28632,Online,Metro,2023-04-29,0,0,0,0,0,1,0,2023-04
28633,Mobile,East,2023-05-13,0,0,0,0,0,1,0,2023-05
28634,DSA,Metro,2023-03-12,0,0,0,0,0,1,0,2023-03
28635,Mobile,East,2023-02-24,0,0,0,0,1,1,0,2023-02
28636,Mobile,East,2023-08-06,0,0,0,0,0,0,0,2023-08
28637,Online,East,2023-01-28,1,0,0,0,0,1,0,2023-01
28638,Online,West,2023-01-24,1,0,0,0,0,1,0,2023-01
28639,Mobile,West,2023-09-13,0,0,0,0,0,1,0,2023-09
28640,Branch,South,2023-08-13,0,0,0,0,1,0,1,2023-08
28641,Branch,East,2023-06-26,0,1,0,0,0,0,0,2023-06
28642,Mobile,West,2023-07-24,1,0,0,0,0,1,0,2023-07
28643,Online,West,2023-04-05,1,0,0,0,0,1,0,2023-04
28644,Branch,North,2023-12-15,0,0,0,0,0,1,0,2023-12
28645,Online,East,2023-07-18,0,0,0,0,0,1,1,2023-07
28646,Branch,Metro,2023-10-03,1,0,0,0,0,1,0,2023-10
28647,Mobile,North,2023-01-02,0,0,0,0,0,1,0,2023-01
28648,DSA,West,2023-02-27,0,0,0,0,0,1,1,2023-02
28649,DSA,West,2023-11-06,0,0,0,0,0,1,0,2023-11
28650,Online,West,2023-09-12,1,0,0,0,0,1,0,2023-09
28651,Online,West,2023-02-08,1,0,0,0,0,1,0,2023-02
28652,Branch,Metro,2023-01-19,0,0,0,0,0,1,0,2023-01
28653,Mobile,South,2023-03-11,1,0,0,0,0,1,0,2023-03
28654,Branch,South,2023-11-25,1,0,0,0,0,1,0,2023-11
28655,Mobile,East,2023-04-26,0,1,0,0,0,1,0,2023-04
28656,Mobile,West,2023-05-12,0,0,0,0,0,1,0,2023-05
28657,Online,East,2023-10-03,1,0,0,1,0,1,0,2023-10
28658,DSA,Metro,2023-05-11,0,0,0,0,0,1,0,2023-05
28659,DSA,East,2023-03-14,1,0,0,0,0,1,0,2023-03
28660,Online,South,2023-04-01,0,0,0,0,0,0,0,2023-04
28661,DSA,South,2023-03-03,0,0,0,0,0,1,0,2023-03
28662,Online,South,2023-07-16,1,0,0,0,0,1,0,2023-07
28663,Branch,East,2023-05-27,1,0,0,0,0,1,0,2023-05
28664,Mobile,West,2023-04-11,0,0,0,0,0,1,0,2023-04
28665,DSA,North,2023-09-29,0,0,0,0,0,0,0,2023-09
28666,DSA,South,2023-07-27,0,0,0,0,0,0,0,2023-07
28667,Branch,East,2023-05-29,0,0,0,0,0,1,1,2023-05
28668,Branch,North,2023-10-17,1,0,0,0,0,0,0,2023-10
28669,DSA,South,2023-07-16,0,0,0,0,1,1,0,2023-07
28670,DSA,South,2023-03-07,0,0,0,0,0,1,0,2023-03
28671,Online,Metro,2023-09-26,0,0,0,0,0,1,0,2023-09
28672,Online,South,2023-03-19,0,0,0,0,0,1,1,2023-03
28673,DSA,North,2023-05-29,0,0,0,0,0,1,0,2023-05
28674,Online,North,2023-07-15,1,0,0,0,0,1,0,2023-07
28675,Branch,West,2023-04-16,1,0,0,0,0,0,0,2023-04
28676,Mobile,North,2023-09-29,0,0,0,0,0,0,0,2023-09
28677,Online,East,2023-07-02,1,0,0,0,0,1,0,2023-07
28678,Mobile,East,2023-05-19,0,0,0,0,0,1,0,2023-05
28679,Online,South,2023-02-02,0,0,0,0,0,1,0,2023-02
28680,DSA,West,2023-03-27,0,0,0,0,0,1,0,2023-03
28681,Online,South,2023-04-27,0,0,0,0,0,1,0,2023-04
28682,Mobile,West,2023-06-29,1,0,0,0,0,1,0,2023-06
28683,Mobile,Metro,2023-03-16,1,0,0,0,0,1,0,2023-03
28684,DSA,West,2023-08-08,0,0,0,0,0,1,0,2023-08
28685,Mobile,Metro,2023-03-03,0,0,0,0,0,0,0,2023-03
28686,DSA,Metro,2023-06-18,0,0,0,0,0,0,0,2023-06
28687,DSA,South,2023-09-24,0,0,0,0,0,1,0,2023-09
28688,Mobile,East,2023-05-02,0,0,0,0,0,1,0,2023-05
28689,Branch,West,2023-01-07,0,0,0,0,0,1,0,2023-01
28690,Mobile,South,2023-12-01,0,0,0,0,0,0,1,2023-12
28691,Mobile,Metro,2023-07-31,0,0,0,0,0,1,0,2023-07
28692,Online,Metro,2023-10-12,0,0,0,0,0,0,0,2023-10
28693,Mobile,North,2023-09-18,1,0,0,0,0,1,0,2023-09
28694,Online,North,2023-08-01,1,0,0,0,0,1,0,2023-08
28695,Online,West,2023-11-16,1,0,0,0,0,1,0,2023-11
28696,Mobile,East,2023-11-01,0,0,0,0,0,1,1,2023-11
28697,DSA,North,2023-08-03,0,0,0,0,0,1,0,2023-08
28698,Branch,Metro,2023-12-30,0,0,1,0,0,1,0,2023-12
28699,Mobile,South,2023-10-25,0,0,0,0,0,1,0,2023-10
28700,Mobile,East,2023-04-19,0,1,0,0,0,1,0,2023-04
28701,DSA,West,2023-12-15,0,0,0,0,0,1,0,2023-12
28702,Online,South,2023-11-17,1,0,0,0,0,1,0,2023-11
28703,DSA,West,2023-09-18,1,0,0,0,0,1,0,2023-09
28704,DSA,South,2023-07-26,0,0,0,0,0,1,0,2023-07
28705,Online,South,2023-04-23,1,1,0,0,0,1,0,2023-04
28706,Mobile,East,2023-01-24,1,0,0,0,0,1,0,2023-01
28707,DSA,West,2023-10-20,1,0,0,0,0,1,0,2023-10
28708,DSA,North,2023-11-05,0,0,0,1,0,1,0,2023-11
28709,Mobile,South,2023-01-06,0,0,0,0,0,1,0,2023-01
28710,Mobile,South,2023-07-22,0,0,0,1,0,0,0,2023-07
28711,Branch,North,2023-03-30,0,0,0,0,0,1,0,2023-03
28712,DSA,East,2023-07-09,0,1,0,0,0,1,0,2023-07
28713,Branch,East,2023-07-29,0,0,0,0,0,1,0,2023-07
28714,Online,East,2023-08-02,0,1,0,0,0,1,0,2023-08
28715,Mobile,Metro,2023-03-01,0,0,0,0,0,1,0,2023-03
28716,Mobile,Metro,2023-10-24,0,0,0,0,0,1,0,2023-10
28717,Branch,East,2023-01-10,1,1,0,0,0,0,0,2023-01
28718,DSA,East,2023-03-22,0,0,0,0,0,1,0,2023-03
28719,Online,North,2023-04-03,0,1,0,0,0,0,0,2023-04
28720,DSA,Metro,2023-11-22,0,0,0,0,0,1,0,2023-11
28721,DSA,West,2023-05-15,0,0,0,0,0,1,0,2023-05
28722,Branch,East,2023-09-18,0,0,0,0,0,1,0,2023-09
28723,DSA,East,2023-01-27,0,0,0,0,0,1,0,2023-01
28724,Branch,East,2023-06-12,1,0,0,0,0,0,0,2023-06
28725,Mobile,South,2023-09-30,0,0,0,0,0,0,0,2023-09
28726,Mobile,Metro,2023-01-07,1,0,0,0,0,1,0,2023-01
28727,Mobile,West,2023-07-08,0,0,0,0,0,1,0,2023-07
28728,Online,South,2023-11-17,1,0,0,0,0,1,0,2023-11
28729,Online,South,2023-09-28,1,0,0,0,0,1,0,2023-09
28730,DSA,West,2023-07-05,0,0,0,0,0,1,0,2023-07
28731,Branch,West,2023-11-01,0,0,0,0,0,1,0,2023-11
28732,DSA,West,2023-02-21,0,0,0,0,0,1,1,2023-02
28733,Mobile,West,2023-10-09,0,0,0,0,0,1,0,2023-10
28734,DSA,West,2023-10-26,0,0,0,0,0,1,0,2023-10
28735,DSA,East,2023-11-05,0,1,1,0,0,1,0,2023-11
28736,DSA,West,2023-04-23,0,0,0,0,0,1,0,2023-04
28737,Mobile,West,2023-08-23,0,1,0,0,0,0,0,2023-08
28738,Branch,Metro,2023-07-03,1,0,0,0,0,1,0,2023-07
28739,DSA,East,2023-03-19,1,0,0,0,0,1,0,2023-03
28740,Mobile,South,2023-05-03,0,0,0,0,0,1,0,2023-05
28741,Online,East,2023-03-18,0,0,0,0,0,1,0,2023-03
28742,Branch,North,2023-11-20,1,0,0,0,0,1,0,2023-11
28743,Mobile,West,2023-08-17,0,1,0,0,0,1,0,2023-08
28744,DSA,South,2023-06-10,1,0,0,0,0,1,1,2023-06
28745,Mobile,North,2023-09-27,0,0,0,0,0,1,0,2023-09
28746,Branch,South,2023-07-24,0,0,0,0,0,1,0,2023-07
28747,DSA,East,2023-04-21,1,0,0,0,0,1,1,2023-04
28748,Online,North,2023-10-22,1,0,0,0,0,0,0,2023-10
28749,Online,West,2023-02-17,0,0,0,0,1,1,0,2023-02
28750,Online,West,2023-05-14,0,0,0,0,0,1,0,2023-05
28751,Mobile,North,2023-03-28,0,0,0,0,0,0,0,2023-03
28752,Branch,East,2023-10-20,0,0,0,0,0,1,0,2023-10
28753,Online,North,2023-04-10,0,0,0,0,0,1,0,2023-04
28754,DSA,East,2023-08-21,0,0,0,0,0,1,0,2023-08
28755,DSA,South,2023-09-06,1,0,0,0,0,1,0,2023-09
28756,DSA,East,2023-02-12,0,0,0,0,0,1,0,2023-02
28757,Mobile,North,2023-02-14,0,0,0,0,0,1,0,2023-02
28758,Branch,North,2023-05-02,1,0,0,0,0,1,0,2023-05
28759,Branch,South,2023-08-12,1,0,0,0,0,1,0,2023-08
28760,Online,North,2023-05-12,0,0,0,0,0,1,0,2023-05
28761,Branch,Metro,2023-02-26,0,0,0,0,0,1,0,2023-02
28762,DSA,North,2023-06-11,0,0,0,0,0,1,0,2023-06
28763,DSA,Metro,2023-10-13,1,0,0,0,0,1,0,2023-10
28764,Mobile,North,2023-06-16,0,0,0,0,0,1,0,2023-06
28765,DSA,North,2023-07-26,0,0,0,0,0,1,0,2023-07
28766,Branch,South,2023-12-18,1,0,0,0,0,1,0,2023-12
28767,DSA,Metro,2023-03-31,0,0,0,0,0,1,0,2023-03
28768,Online,South,2023-11-24,0,0,0,0,0,0,1,2023-11
28769,Mobile,Metro,2023-09-30,0,0,0,0,0,1,0,2023-09
28770,Mobile,Metro,2023-04-04,0,0,0,0,0,1,0,2023-04
28771,Branch,West,2023-05-05,0,0,0,0,0,1,0,2023-05
28772,DSA,Metro,2023-04-09,0,0,0,0,0,0,0,2023-04
28773,DSA,South,2023-09-25,1,1,0,0,0,1,0,2023-09
28774,Branch,South,2023-09-19,1,0,0,0,0,1,0,2023-09
28775,Branch,East,2023-09-14,1,0,0,0,0,1,0,2023-09
28776,Online,North,2023-09-19,0,0,0,0,0,1,0,2023-09
28777,Branch,West,2023-04-21,0,0,0,0,0,1,0,2023-04
28778,DSA,North,2023-04-22,1,0,0,0,0,1,1,2023-04
28779,Online,South,2023-12-17,0,0,0,0,0,1,0,2023-12
28780,Mobile,West,2023-04-23,0,0,0,0,0,1,0,2023-04
28781,DSA,Metro,2023-08-17,0,0,0,0,0,1,0,2023-08
28782,Mobile,South,2023-04-07,0,1,0,0,0,1,0,2023-04
28783,Mobile,South,2023-01-05,1,1,0,0,0,0,0,2023-01
28784,Mobile,South,2023-02-16,1,0,0,0,0,1,0,2023-02
28785,DSA,South,2023-09-13,0,0,0,0,0,1,0,2023-09
28786,Mobile,West,2023-10-16,0,0,0,0,0,1,0,2023-10
28787,DSA,North,2023-06-19,0,0,0,0,0,1,0,2023-06
28788,Mobile,North,2023-03-11,1,0,0,0,0,1,0,2023-03
28789,Branch,Metro,2023-11-02,1,0,0,0,0,1,0,2023-11
28790,Branch,South,2023-06-06,0,0,0,0,0,1,0,2023-06
28791,DSA,South,2023-11-16,1,0,0,1,0,1,1,2023-11
28792,Mobile,North,2023-08-18,0,0,0,0,0,1,0,2023-08
28793,Mobile,Metro,2023-01-04,1,0,0,0,0,1,0,2023-01
28794,Mobile,East,2023-03-20,0,1,0,1,0,1,0,2023-03
28795,Branch,West,2023-09-11,1,0,0,0,0,1,0,2023-09
28796,Mobile,North,2023-07-09,1,1,0,0,0,1,0,2023-07
28797,Mobile,West,2023-11-11,0,0,0,0,0,0,0,2023-11
28798,DSA,North,2023-05-29,0,0,0,1,0,1,0,2023-05
28799,Mobile,Metro,2023-09-05,0,0,0,0,0,1,1,2023-09
28800,Branch,South,2023-09-29,0,0,0,0,0,1,0,2023-09
28801,Mobile,East,2023-11-22,0,1,0,0,0,1,0,2023-11
28802,Branch,West,2023-05-16,0,0,0,0,0,1,0,2023-05
28803,Branch,East,2023-11-13,0,0,0,0,0,1,0,2023-11
28804,Online,South,2023-04-21,0,0,0,0,0,0,0,2023-04
28805,Branch,North,2023-01-23,0,0,0,0,0,1,0,2023-01
28806,Online,Metro,2023-09-10,0,0,0,0,0,1,0,2023-09
28807,Online,South,2023-05-16,1,0,0,0,0,1,1,2023-05
28808,Mobile,East,2023-10-13,0,0,0,0,0,1,0,2023-10
28809,Online,East,2023-08-26,0,0,0,0,0,1,0,2023-08
28810,DSA,East,2023-07-22,0,0,0,1,0,1,0,2023-07
28811,Branch,North,2023-02-23,1,0,0,0,0,0,0,2023-02
28812,DSA,East,2023-09-15,0,0,0,0,0,1,0,2023-09
28813,Online,North,2023-04-08,0,0,0,0,0,1,0,2023-04
28814,Mobile,East,2023-05-25,1,0,0,0,0,1,0,2023-05
28815,Branch,West,2023-09-28,0,0,0,1,0,1,0,2023-09
28816,DSA,West,2023-07-16,1,0,0,0,0,1,0,2023-07
28817,Mobile,South,2023-12-20,0,0,0,0,0,1,0,2023-12
28818,Online,South,2023-07-16,0,0,0,0,0,1,0,2023-07
28819,Mobile,Metro,2023-04-14,1,0,0,0,0,1,0,2023-04
28820,DSA,East,2023-04-19,0,0,0,0,0,1,0,2023-04
28821,Mobile,East,2023-11-20,0,0,0,0,0,1,0,2023-11
28822,DSA,North,2023-10-26,1,0,0,0,0,1,0,2023-10
28823,Mobile,South,2023-04-04,0,0,0,0,0,0,0,2023-04
28824,Branch,West,2023-07-30,1,1,0,0,0,1,0,2023-07
28825,Mobile,North,2023-10-05,0,0,0,0,0,1,0,2023-10
28826,Branch,West,2023-09-05,0,0,0,0,0,1,0,2023-09
28827,DSA,North,2023-08-08,0,0,0,0,0,1,0,2023-08
28828,Branch,South,2023-12-16,0,0,0,0,0,1,0,2023-12
28829,Mobile,East,2023-08-21,0,0,0,0,0,1,0,2023-08
28830,Branch,East,2023-04-25,0,0,0,1,0,1,0,2023-04
28831,DSA,South,2023-09-21,0,0,0,0,0,1,0,2023-09
28832,Mobile,West,2023-10-20,0,0,0,0,0,0,0,2023-10
28833,Branch,Metro,2023-06-05,0,0,0,0,0,1,0,2023-06
28834,Branch,Metro,2023-09-24,1,0,0,0,0,1,0,2023-09
28835,Online,South,2023-11-22,0,0,0,0,0,1,0,2023-11
28836,Branch,North,2023-09-13,0,0,0,0,0,1,0,2023-09
28837,Online,East,2023-01-27,0,1,0,0,0,1,0,2023-01
28838,DSA,West,2023-10-25,0,0,0,0,0,1,0,2023-10
28839,Online,Metro,2023-11-27,0,0,0,0,0,1,0,2023-11
28840,DSA,East,2023-12-05,1,0,0,0,0,1,0,2023-12
28841,Branch,South,2023-09-21,0,0,0,0,0,0,0,2023-09
28842,Branch,East,2023-02-28,1,0,0,0,0,1,1,2023-02
28843,Online,Metro,2023-04-27,1,0,0,0,1,1,0,2023-04
28844,DSA,West,2023-11-14,0,0,0,0,0,1,0,2023-11
28845,Branch,North,2023-01-19,0,0,0,0,0,1,0,2023-01
28846,Online,North,2023-10-26,0,1,0,0,0,0,0,2023-10
28847,Online,East,2023-03-25,0,0,0,0,0,1,0,2023-03
28848,Online,North,2023-11-16,0,0,0,0,0,0,0,2023-11
28849,Branch,Metro,2023-03-07,0,0,0,0,0,1,0,2023-03
28850,DSA,West,2023-11-22,0,0,0,0,0,1,0,2023-11
28851,Branch,North,2023-08-21,0,0,0,0,0,1,0,2023-08
28852,Mobile,North,2023-10-31,0,0,0,0,0,1,0,2023-10
28853,Mobile,South,2023-01-20,0,0,0,0,0,1,0,2023-01
28854,Branch,North,2023-02-09,0,0,0,0,0,1,0,2023-02
28855,DSA,North,2023-12-24,0,0,0,0,0,0,0,2023-12
28856,Online,Metro,2023-01-18,0,0,0,0,0,1,0,2023-01
28857,Mobile,North,2023-04-30,0,0,0,1,0,1,0,2023-04
28858,Mobile,South,2023-12-05,0,0,1,0,0,1,0,2023-12
28859,Branch,South,2023-06-03,0,0,0,0,0,1,0,2023-06
28860,Mobile,South,2023-12-19,0,0,0,0,0,1,0,2023-12
28861,Mobile,North,2023-10-16,0,0,0,0,0,1,0,2023-10
28862,Online,East,2023-05-14,1,0,0,0,0,1,0,2023-05
28863,Online,East,2023-07-04,0,0,0,0,0,1,0,2023-07
28864,DSA,Metro,2023-05-08,1,0,1,0,0,1,0,2023-05
28865,Mobile,East,2023-05-17,0,0,0,0,0,1,0,2023-05
28866,DSA,Metro,2023-06-30,0,0,0,0,0,1,0,2023-06
28867,DSA,Metro,2023-06-04,0,0,0,0,0,1,0,2023-06
28868,Online,South,2023-03-22,1,0,0,0,0,1,0,2023-03
28869,Online,West,2023-06-29,0,0,0,0,0,1,0,2023-06
28870,Branch,Metro,2023-12-06,0,0,0,0,0,1,0,2023-12
28871,Online,North,2023-07-11,0,1,0,0,0,1,0,2023-07
28872,DSA,South,2023-07-01,0,0,0,0,0,1,0,2023-07
28873,Mobile,North,2023-05-21,0,1,0,0,0,1,0,2023-05
28874,DSA,North,2023-06-08,0,0,0,0,0,1,0,2023-06
28875,DSA,East,2023-08-22,0,0,0,0,0,1,0,2023-08
28876,DSA,North,2023-08-31,1,0,0,0,0,1,0,2023-08
28877,Online,Metro,2023-06-26,0,1,0,0,0,1,0,2023-06
28878,DSA,North,2023-07-22,0,0,0,0,0,1,0,2023-07
28879,Branch,North,2023-01-13,0,0,0,0,0,1,0,2023-01
28880,Mobile,East,2023-02-20,0,0,0,0,0,1,0,2023-02
28881,Online,North,2023-09-01,0,0,0,0,0,1,0,2023-09
28882,DSA,Metro,2023-12-26,1,0,0,0,0,1,0,2023-12
28883,Branch,Metro,2023-12-22,0,0,0,0,0,1,0,2023-12
28884,Mobile,North,2023-12-01,0,0,0,0,0,1,0,2023-12
28885,DSA,Metro,2023-08-02,0,0,0,0,0,1,0,2023-08
28886,Mobile,Metro,2023-01-19,0,0,0,0,0,1,0,2023-01
28887,Online,East,2023-10-12,1,0,0,0,0,1,0,2023-10
28888,Online,South,2023-03-28,0,0,0,0,0,1,0,2023-03
28889,Branch,South,2023-07-30,0,0,0,0,0,1,0,2023-07
28890,Online,West,2023-05-27,0,0,0,0,0,1,0,2023-05
28891,Branch,South,2023-01-13,0,0,0,0,0,1,1,2023-01
28892,DSA,North,2023-04-07,0,1,0,0,0,1,0,2023-04
28893,Mobile,Metro,2023-12-10,0,0,0,0,0,1,0,2023-12
28894,Online,South,2023-02-07,0,0,0,0,0,0,0,2023-02
28895,Mobile,East,2023-02-02,0,0,0,0,0,1,0,2023-02
28896,Mobile,West,2023-02-14,0,0,0,1,0,0,1,2023-02
28897,DSA,North,2023-07-04,1,0,0,0,0,1,0,2023-07
28898,DSA,South,2023-02-18,0,0,0,0,0,1,0,2023-02
28899,Online,Metro,2023-03-24,0,0,0,0,0,1,0,2023-03
28900,DSA,East,2023-02-08,1,0,0,0,0,0,0,2023-02
28901,Mobile,South,2023-02-16,0,1,0,0,0,1,0,2023-02
28902,Branch,Metro,2023-06-10,0,0,0,0,0,0,0,2023-06
28903,Branch,South,2023-12-13,0,0,0,0,0,1,0,2023-12
28904,Branch,North,2023-06-27,0,1,0,0,0,1,0,2023-06
28905,Online,West,2023-07-13,0,0,0,0,0,1,1,2023-07
28906,DSA,Metro,2023-02-02,1,0,0,0,0,1,0,2023-02
28907,DSA,West,2023-06-26,0,0,0,0,0,0,0,2023-06
28908,DSA,West,2023-07-18,0,0,0,0,0,1,0,2023-07
28909,DSA,East,2023-03-30,0,0,0,0,0,1,0,2023-03
28910,Mobile,Metro,2023-12-17,1,0,0,0,0,1,0,2023-12
28911,Branch,East,2023-06-21,1,0,0,0,0,1,1,2023-06
28912,Mobile,West,2023-09-26,1,0,0,1,0,1,0,2023-09
28913,Online,North,2023-08-11,0,0,0,0,0,1,0,2023-08
28914,Branch,North,2023-01-29,0,0,0,0,0,1,0,2023-01
28915,Branch,South,2023-02-09,0,0,0,0,0,1,0,2023-02
28916,Mobile,South,2023-08-11,0,0,0,0,0,1,0,2023-08
28917,Online,Metro,2023-08-21,0,0,0,0,0,1,0,2023-08
28918,Online,North,2023-05-12,0,0,0,0,0,1,0,2023-05
28919,Branch,West,2023-12-03,1,0,0,1,0,1,0,2023-12
28920,DSA,North,2023-07-14,0,0,0,0,0,1,0,2023-07
28921,Online,Metro,2023-09-07,1,0,0,0,0,1,0,2023-09
28922,Mobile,South,2023-04-11,0,0,0,0,0,1,1,2023-04
28923,Online,South,2023-11-10,1,0,0,0,0,0,0,2023-11
28924,Branch,East,2023-12-10,0,0,0,0,0,0,0,2023-12
28925,DSA,South,2023-02-28,1,0,0,0,0,1,0,2023-02
28926,Online,West,2023-05-24,1,1,0,0,0,0,1,2023-05
28927,Branch,Metro,2023-08-11,0,0,0,0,0,1,0,2023-08
28928,Online,South,2023-04-16,0,0,0,0,0,1,0,2023-04
28929,DSA,South,2023-03-01,0,0,0,0,0,0,0,2023-03
28930,Mobile,West,2023-07-14,0,0,0,0,0,1,0,2023-07
28931,Branch,South,2023-07-11,1,0,0,0,0,0,0,2023-07
28932,Branch,West,2023-10-16,0,0,0,0,0,1,0,2023-10
28933,DSA,South,2023-04-14,1,0,0,0,0,1,0,2023-04
28934,Branch,West,2023-05-30,0,1,0,0,0,0,0,2023-05
28935,DSA,South,2023-09-20,1,0,0,0,0,1,0,2023-09
28936,Branch,Metro,2023-12-19,0,0,0,0,0,1,0,2023-12
28937,DSA,East,2023-09-18,0,0,0,0,1,1,0,2023-09
28938,Online,East,2023-05-21,0,0,0,0,1,1,0,2023-05
28939,Online,North,2023-08-10,0,0,0,0,0,1,0,2023-08
28940,Online,East,2023-09-23,0,0,0,0,0,1,0,2023-09
28941,Branch,West,2023-05-22,0,1,0,0,0,0,0,2023-05
28942,DSA,West,2023-03-12,0,0,0,1,0,1,0,2023-03
28943,DSA,East,2023-06-08,1,0,0,0,0,1,0,2023-06
28944,Mobile,West,2023-09-17,0,1,0,0,0,0,0,2023-09
28945,Online,Metro,2023-02-17,1,0,0,0,0,0,0,2023-02
28946,Mobile,West,2023-03-04,1,0,0,0,0,1,0,2023-03
28947,Online,Metro,2023-04-16,1,0,0,0,0,1,0,2023-04
28948,Mobile,Metro,2023-05-08,0,1,0,0,0,1,0,2023-05
28949,Online,Metro,2023-09-17,0,0,0,0,1,1,0,2023-09
28950,DSA,South,2023-07-26,0,0,0,0,0,1,0,2023-07
28951,Online,North,2023-02-26,0,0,0,0,0,1,0,2023-02
28952,Branch,West,2023-02-04,0,0,0,0,0,1,0,2023-02
28953,Online,South,2023-12-20,0,0,0,0,0,1,1,2023-12
28954,Online,North,2023-05-22,0,0,0,0,0,1,0,2023-05
28955,DSA,South,2023-03-18,0,0,0,0,0,1,0,2023-03
